density,epsilon_ff,seed,time_myr,space,bin,bin_spread,bin_count
1.0,0.01,00,3.0,F070W-F200W,2,1.3041578947368446,76
1.0,0.01,00,3.0,F070W-F200W,3,1.402479999999997,103
1.0,0.01,00,3.0,F070W-F200W,4,1.5813846153846143,158
1.0,0.01,00,3.0,F070W-F200W,5,1.56456756756757,150
1.0,0.01,00,3.0,F070W-F200W,6,1.2023142857142872,142
1.0,0.01,00,3.5,H-R,1,0.5134304832880487,251
1.0,0.01,00,3.5,H-R,2,0.49230416905886165,146
1.0,0.01,00,3.5,H-R,3,0.4383495512139043,122
1.0,0.01,00,3.5,H-R,4,0.4279716844232254,121
1.0,0.01,00,3.5,H-R,5,0.399802938620311,89
1.0,0.01,00,3.5,H-R,6,0.38653157633011476,70
1.0,0.01,00,3.5,F070W-F200W,1,1.3224444444444448,75
1.0,0.01,00,3.5,F070W-F200W,2,1.4062173913043488,92
1.0,0.01,00,3.5,F070W-F200W,3,1.5960882352941201,137
1.0,0.01,00,3.5,F070W-F200W,4,1.7624772727272706,177
1.0,0.01,00,3.5,F070W-F200W,5,1.7248260869565186,185
1.0,0.01,00,3.5,F070W-F200W,6,1.353076923076923,156
1.0,0.01,00,4.0,H-R,1,0.5196011967970177,269
1.0,0.01,00,4.0,H-R,2,0.48630233503403275,159
1.0,0.01,00,4.0,H-R,3,0.4436681826892057,128
1.0,0.01,00,4.0,H-R,4,0.4551991394075948,118
1.0,0.01,00,4.0,H-R,5,0.4039643366444492,89
1.0,0.01,00,4.0,H-R,6,0.38346872560672857,65
1.0,0.01,00,4.0,F070W-F200W,1,1.2881000000000018,82
1.0,0.01,00,4.0,F070W-F200W,2,1.308230769230768,105
1.0,0.01,00,4.0,F070W-F200W,3,1.6700526315789457,154
1.0,0.01,00,4.0,F070W-F200W,4,1.8174222222222252,180
1.0,0.01,00,4.0,F070W-F200W,5,1.6935555555555535,180
1.0,0.01,00,4.0,F070W-F200W,6,1.4466250000000045,161
1.0,0.01,00,4.5,H-R,1,0.47033847874007817,291
1.0,0.01,00,4.5,H-R,2,0.40079148867534975,166
1.0,0.01,00,4.5,H-R,3,0.36373188025052594,135
1.0,0.01,00,4.5,H-R,4,0.3897684677820411,119
1.0,0.01,00,4.5,H-R,5,0.3348026746790628,91
1.0,0.01,00,4.5,H-R,6,0.33737065792859905,62
1.0,0.01,00,4.5,F070W-F200W,1,1.1052083333333318,96
1.0,0.01,00,4.5,F070W-F200W,2,1.1595357142857203,115
1.0,0.01,00,4.5,F070W-F200W,3,1.507844444444446,181
1.0,0.01,00,4.5,F070W-F200W,4,1.4745348837209278,172
1.0,0.01,00,4.5,F070W-F200W,5,1.3676521739130436,184
1.0,0.01,00,4.5,F070W-F200W,6,1.3288292682926812,165
1.0,0.01,00,5.0,H-R,1,0.41709726263182456,299
1.0,0.01,00,5.0,H-R,2,0.3471168351882947,176
1.0,0.01,00,5.0,H-R,3,0.301909428950898,142
1.0,0.01,00,5.0,H-R,4,0.30840624435095787,122
1.0,0.01,00,5.0,H-R,5,0.25315823585754593,90
1.0,0.01,00,5.0,H-R,6,0.24370372642070914,63
1.0,0.01,00,5.0,F070W-F200W,1,0.9205384615384613,104
1.0,0.01,00,5.0,F070W-F200W,2,1.07422857142857,142
1.0,0.01,00,5.0,F070W-F200W,3,1.2095581395348827,175
1.0,0.01,00,5.0,F070W-F200W,4,1.1925102040816302,196
1.0,0.01,00,5.0,F070W-F200W,5,1.1979302325581411,174
1.0,0.01,00,5.0,F070W-F200W,6,1.268795454545451,177
1.0,0.01,00,5.5,H-R,1,0.3697983409765162,305
1.0,0.01,00,5.5,H-R,2,0.31408512509884545,183
1.0,0.01,00,5.5,H-R,3,0.27592264233134023,151
1.0,0.01,00,5.5,H-R,4,0.26650165713610185,131
1.0,0.01,00,5.5,H-R,5,0.20896731709874783,87
1.0,0.01,00,5.5,H-R,6,0.19619551738140795,57
1.0,0.01,00,5.5,F070W-F200W,1,0.8205185185185186,108
1.0,0.01,00,5.5,F070W-F200W,2,0.9405789473684205,154
1.0,0.01,00,5.5,F070W-F200W,3,1.0677173913043418,186
1.0,0.01,00,5.5,F070W-F200W,4,1.0695490196078428,204
1.0,0.01,00,5.5,F070W-F200W,5,1.0939090909090936,179
1.0,0.01,00,5.5,F070W-F200W,6,1.1186136363636408,177
1.0,0.01,00,6.0,H-R,1,0.33925571080016215,311
1.0,0.01,00,6.0,H-R,2,0.29717650698556963,192
1.0,0.01,00,6.0,H-R,3,0.2561962335683865,161
1.0,0.01,00,6.0,H-R,4,0.2299647620754226,132
1.0,0.01,00,6.0,H-R,5,0.1845924305522898,90
1.0,0.01,00,6.0,H-R,6,0.15831946133614905,56
1.0,0.01,00,6.0,F070W-F200W,1,0.7430322580645186,124
1.0,0.01,00,6.0,F070W-F200W,2,0.8223414634146362,167
1.0,0.01,00,6.0,F070W-F200W,3,0.9291304347826106,184
1.0,0.01,00,6.0,F070W-F200W,4,0.9751052631578947,229
1.0,0.01,00,6.0,F070W-F200W,5,0.9217435897435919,158
1.0,0.01,00,6.0,F070W-F200W,6,1.012978260869568,186
1.0,0.01,00,6.5,H-R,1,0.3088333335249751,309
1.0,0.01,00,6.5,H-R,2,0.2789225011225134,206
1.0,0.01,00,6.5,H-R,3,0.2413208035390504,166
1.0,0.01,00,6.5,H-R,4,0.21071207039697049,139
1.0,0.01,00,6.5,H-R,5,0.16045143989680244,88
1.0,0.01,00,6.5,H-R,6,0.14974914368394898,56
1.0,0.01,00,6.5,F070W-F200W,1,0.6781290322580613,127
1.0,0.01,00,6.5,F070W-F200W,2,0.7623409090909092,178
1.0,0.01,00,6.5,F070W-F200W,3,0.8580612244897949,197
1.0,0.01,00,6.5,F070W-F200W,4,0.873431034482758,232
1.0,0.01,00,6.5,F070W-F200W,5,0.8306315789473668,152
1.0,0.01,00,6.5,F070W-F200W,6,0.9837199999999999,200
1.0,0.01,00,7.0,H-R,1,0.29359180443087607,296
1.0,0.01,00,7.0,H-R,2,0.2643385632065445,228
1.0,0.01,00,7.0,H-R,3,0.22702090836727873,169
1.0,0.01,00,7.0,H-R,4,0.20140309139437107,142
1.0,0.01,00,7.0,H-R,5,0.15586838886417753,86
1.0,0.01,00,7.0,H-R,6,0.1544681034633819,59
1.0,0.01,00,7.0,F070W-F200W,1,0.6295882352941184,136
1.0,0.01,00,7.0,F070W-F200W,2,0.7136666666666684,181
1.0,0.01,00,7.0,F070W-F200W,3,0.7900769230769207,209
1.0,0.01,00,7.0,F070W-F200W,4,0.8094137931034506,232
1.0,0.01,00,7.0,F070W-F200W,5,0.8290526315789499,154
1.0,0.01,00,7.0,F070W-F200W,6,0.9352199999999993,202
1.0,0.01,00,7.5,H-R,1,0.26880903061606753,288
1.0,0.01,00,7.5,H-R,2,0.24723559940060746,240
1.0,0.01,00,7.5,H-R,3,0.21562188589166698,176
1.0,0.01,00,7.5,H-R,4,0.18939067406113086,150
1.0,0.01,00,7.5,H-R,5,0.14165699224003359,87
1.0,0.01,00,7.5,H-R,6,0.12832397685262353,54
1.0,0.01,00,7.5,F070W-F200W,1,0.6058157894736809,154
1.0,0.01,00,7.5,F070W-F200W,2,0.670808510638297,188
1.0,0.01,00,7.5,F070W-F200W,3,0.7469215686274477,206
1.0,0.01,00,7.5,F070W-F200W,4,0.7561967213114755,246
1.0,0.01,00,7.5,F070W-F200W,5,0.6991666666666667,145
1.0,0.01,00,7.5,F070W-F200W,6,0.8900784313725509,205
1.0,0.01,00,8.0,H-R,1,0.24835120934545807,292
1.0,0.01,00,8.0,H-R,2,0.22578871585434124,238
1.0,0.01,00,8.0,H-R,3,0.20273902477579053,183
1.0,0.01,00,8.0,H-R,4,0.17495971912694253,152
1.0,0.01,00,8.0,H-R,5,0.134351871090176,91
1.0,0.01,00,8.0,H-R,6,0.1101694948350107,52
1.0,0.01,00,8.0,F070W-F200W,1,0.5404500000000017,161
1.0,0.01,00,8.0,F070W-F200W,2,0.6178510638297929,190
1.0,0.01,00,8.0,F070W-F200W,3,0.6540000000000017,221
1.0,0.01,00,8.0,F070W-F200W,4,0.6900344827586213,234
1.0,0.01,00,8.0,F070W-F200W,5,0.6271842105263179,154
1.0,0.01,00,8.0,F070W-F200W,6,0.7932448979591857,197
1.0,0.01,00,8.5,H-R,1,0.22849266412579694,289
1.0,0.01,00,8.5,H-R,2,0.21357081741122252,243
1.0,0.01,00,8.5,H-R,3,0.19659020000881,190
1.0,0.01,00,8.5,H-R,4,0.17019701367059348,154
1.0,0.01,00,8.5,H-R,5,0.12878422078763518,92
1.0,0.01,00,8.5,H-R,6,0.11039306359920975,54
1.0,0.01,00,8.5,F070W-F200W,1,0.5174285714285674,169
1.0,0.01,00,8.5,F070W-F200W,2,0.593404255319145,191
1.0,0.01,00,8.5,F070W-F200W,3,0.6226666666666709,242
1.0,0.01,00,8.5,F070W-F200W,4,0.5904074074074064,218
1.0,0.01,00,8.5,F070W-F200W,5,0.5604871794871809,159
1.0,0.01,00,8.5,F070W-F200W,6,0.6902608695652184,185
1.0,0.01,00,9.0,H-R,1,0.21801168601884613,295
1.0,0.01,00,9.0,H-R,2,0.20438937753223807,243
1.0,0.01,00,9.0,H-R,3,0.1923722429258392,195
1.0,0.01,00,9.0,H-R,4,0.1627416403445341,157
1.0,0.01,00,9.0,H-R,5,0.13018210899757265,95
1.0,0.01,00,9.0,H-R,6,0.10013672366092718,49
1.0,0.01,00,9.0,F070W-F200W,1,0.49958139534883905,173
1.0,0.01,00,9.0,F070W-F200W,2,0.5938571428571411,199
1.0,0.01,00,9.0,F070W-F200W,3,0.5901016949152549,237
1.0,0.01,00,9.0,F070W-F200W,4,0.5521636363636393,220
1.0,0.01,00,9.0,F070W-F200W,5,0.5170000000000066,171
1.0,0.01,00,9.0,F070W-F200W,6,0.604720930232558,174
1.0,0.01,00,9.5,H-R,1,0.20865791996555494,292
1.0,0.01,00,9.5,H-R,2,0.19721993591183784,249
1.0,0.01,00,9.5,H-R,3,0.18689166067711716,196
1.0,0.01,00,9.5,H-R,4,0.16196845703188645,158
1.0,0.01,00,9.5,H-R,5,0.12799043232823748,95
1.0,0.01,00,9.5,H-R,6,0.09620781785995602,48
1.0,0.01,00,9.5,F070W-F200W,1,0.47797674418604963,174
1.0,0.01,00,9.5,F070W-F200W,2,0.5760392156862704,207
1.0,0.01,00,9.5,F070W-F200W,3,0.5633833333333342,241
1.0,0.01,00,9.5,F070W-F200W,4,0.5097307692307709,209
1.0,0.01,00,9.5,F070W-F200W,5,0.4855116279069751,173
1.0,0.01,00,9.5,F070W-F200W,6,0.5383953488372111,175
1.0,0.01,00,10.0,H-R,1,0.20219119169910815,296
1.0,0.01,00,10.0,H-R,2,0.18119093991125612,244
1.0,0.01,00,10.0,H-R,3,0.18187436102254928,203
1.0,0.01,00,10.0,H-R,4,0.15628735281466155,159
1.0,0.01,00,10.0,H-R,5,0.12083019410260265,95
1.0,0.01,00,10.0,H-R,6,0.09182997824392924,52
1.0,0.01,00,10.0,F070W-F200W,1,0.4750888888888891,182
1.0,0.01,00,10.0,F070W-F200W,2,0.583109090909085,221
1.0,0.01,00,10.0,F070W-F200W,3,0.5157758620689652,233
1.0,0.01,00,10.0,F070W-F200W,4,0.46744000000000163,200
1.0,0.01,00,10.0,F070W-F200W,5,0.4498837209302309,174
1.0,0.01,00,10.0,F070W-F200W,6,0.46269047619047754,169
1.0,0.01,00,10.5,H-R,1,0.19990853853527568,297
1.0,0.01,00,10.5,H-R,2,0.17691727861657092,242
1.0,0.01,00,10.5,H-R,3,0.18068222201193973,206
1.0,0.01,00,10.5,H-R,4,0.15384429164340463,163
1.0,0.01,00,10.5,H-R,5,0.12261922940658598,96
1.0,0.01,00,10.5,H-R,6,0.08840206272090545,49
1.0,0.01,00,10.5,F070W-F200W,1,0.4676874999999985,194
1.0,0.01,00,10.5,F070W-F200W,2,0.5684000000000022,220
1.0,0.01,00,10.5,F070W-F200W,3,0.49781034482758635,232
1.0,0.01,00,10.5,F070W-F200W,4,0.45539583333333233,194
1.0,0.01,00,10.5,F070W-F200W,5,0.4402727272727205,177
1.0,0.01,00,10.5,F070W-F200W,6,0.42794999999999916,163
1.0,0.01,00,11.0,H-R,1,0.1995598438519257,294
1.0,0.01,00,11.0,H-R,2,0.1770450064535518,245
1.0,0.01,00,11.0,H-R,3,0.17877853917975184,206
1.0,0.01,00,11.0,H-R,4,0.15551744203947027,167
1.0,0.01,00,11.0,H-R,5,0.12154612542378485,94
1.0,0.01,00,11.0,H-R,6,0.09037675722211036,53
1.0,0.01,00,11.0,F070W-F200W,1,0.46585714285714275,199
1.0,0.01,00,11.0,F070W-F200W,2,0.5574074074074069,218
1.0,0.01,00,11.0,F070W-F200W,3,0.4965166666666665,243
1.0,0.01,00,11.0,F070W-F200W,4,0.43119565217390843,184
1.0,0.01,00,11.0,F070W-F200W,5,0.4232093023255814,174
1.0,0.01,00,11.0,F070W-F200W,6,0.40992307692308394,157
1.0,0.01,00,11.5,H-R,1,0.19675476140103965,289
1.0,0.01,00,11.5,H-R,2,0.1746947848499254,248
1.0,0.01,00,11.5,H-R,3,0.17596083079022695,206
1.0,0.01,00,11.5,H-R,4,0.15333809913597696,170
1.0,0.01,00,11.5,H-R,5,0.11799936163350377,93
1.0,0.01,00,11.5,H-R,6,0.09176915062161428,55
1.0,0.01,00,11.5,F070W-F200W,1,0.46063461538461503,210
1.0,0.01,00,11.5,F070W-F200W,2,0.5244423076923095,208
1.0,0.01,00,11.5,F070W-F200W,3,0.47896666666667187,243
1.0,0.01,00,11.5,F070W-F200W,4,0.42036956521738844,184
1.0,0.01,00,11.5,F070W-F200W,5,0.4097906976744188,172
1.0,0.01,00,11.5,F070W-F200W,6,0.39144736842105665,154
1.0,0.01,00,12.0,H-R,1,0.19646499185803057,286
1.0,0.01,00,12.0,H-R,2,0.1732170229379979,249
1.0,0.01,00,12.0,H-R,3,0.17601854908230408,208
1.0,0.01,00,12.0,H-R,4,0.15230452359929925,173
1.0,0.01,00,12.0,H-R,5,0.11527802330711112,93
1.0,0.01,00,12.0,H-R,6,0.08623165238802177,56
1.0,0.01,00,12.0,F070W-F200W,1,0.4559074074074072,219
1.0,0.01,00,12.0,F070W-F200W,2,0.5004081632653037,198
1.0,0.01,00,12.0,F070W-F200W,3,0.4741451612903216,250
1.0,0.01,00,12.0,F070W-F200W,4,0.39388372093022994,175
1.0,0.01,00,12.0,F070W-F200W,5,0.3855813953488383,172
1.0,0.01,00,12.0,F070W-F200W,6,0.3690263157894744,152
1.0,0.01,00,12.5,H-R,1,0.1912858057169997,282
1.0,0.01,00,12.5,H-R,2,0.1701333398337732,251
1.0,0.01,00,12.5,H-R,3,0.17606634620281247,209
1.0,0.01,00,12.5,H-R,4,0.1537935895229856,175
1.0,0.01,00,12.5,H-R,5,0.11405520933154278,91
1.0,0.01,00,12.5,H-R,6,0.0894111114513545,59
1.0,0.01,00,12.5,F070W-F200W,1,0.44277358490566066,214
1.0,0.01,00,12.5,F070W-F200W,2,0.4911372549019646,205
1.0,0.01,00,12.5,F070W-F200W,3,0.44972580645161564,248
1.0,0.01,00,12.5,F070W-F200W,4,0.36521428571428594,169
1.0,0.01,00,12.5,F070W-F200W,5,0.3820714285714306,171
1.0,0.01,00,12.5,F070W-F200W,6,0.3568157894736803,152
1.0,0.01,00,13.0,H-R,1,0.18723965046388313,280
1.0,0.01,00,13.0,H-R,2,0.16487165645012025,252
1.0,0.01,00,13.0,H-R,3,0.17416276331670577,208
1.0,0.01,00,13.0,H-R,4,0.15066642778041972,177
1.0,0.01,00,13.0,H-R,5,0.1089667755380126,92
1.0,0.01,00,13.0,H-R,6,0.08929806669372409,62
1.0,0.01,00,13.0,F070W-F200W,1,0.43438888888888805,218
1.0,0.01,00,13.0,F070W-F200W,2,0.45851999999999826,200
1.0,0.01,00,13.0,F070W-F200W,3,0.4429531250000007,256
1.0,0.01,00,13.0,F070W-F200W,4,0.3287179487179479,159
1.0,0.01,00,13.0,F070W-F200W,5,0.3638571428571442,169
1.0,0.01,00,13.0,F070W-F200W,6,0.3451081081081089,149
1.0,0.01,00,13.5,H-R,1,0.1877033738869729,281
1.0,0.01,00,13.5,H-R,2,0.16335733700272614,250
1.0,0.01,00,13.5,H-R,3,0.1731079093207104,208
1.0,0.01,00,13.5,H-R,4,0.149192360402721,180
1.0,0.01,00,13.5,H-R,5,0.10719965300783674,92
1.0,0.01,00,13.5,H-R,6,0.08707243814891719,62
1.0,0.01,00,13.5,F070W-F200W,1,0.44480701754386054,228
1.0,0.01,00,13.5,F070W-F200W,2,0.4321489361702131,190
1.0,0.01,00,13.5,F070W-F200W,3,0.4423124999999999,258
1.0,0.01,00,13.5,F070W-F200W,4,0.3265897435897429,157
1.0,0.01,00,13.5,F070W-F200W,5,0.357285714285716,169
1.0,0.01,00,13.5,F070W-F200W,6,0.3346111111111121,147
1.0,0.01,00,14.0,H-R,1,0.1857963182000406,277
1.0,0.01,00,14.0,H-R,2,0.16337975421300444,252
1.0,0.01,00,14.0,H-R,3,0.17543145747100897,209
1.0,0.01,00,14.0,H-R,4,0.14987797279819093,180
1.0,0.01,00,14.0,H-R,5,0.10555262229558204,92
1.0,0.01,00,14.0,H-R,6,0.08796591460419312,68
1.0,0.01,00,14.0,F070W-F200W,1,0.4567017543859624,230
1.0,0.01,00,14.0,F070W-F200W,2,0.42952173913043445,187
1.0,0.01,00,14.0,F070W-F200W,3,0.4394285714285697,255
1.0,0.01,00,14.0,F070W-F200W,4,0.3213076923076983,158
1.0,0.01,00,14.0,F070W-F200W,5,0.34495121951219687,166
1.0,0.01,00,14.0,F070W-F200W,6,0.32716666666666505,145
1.0,0.01,00,14.5,H-R,1,0.18449927777070152,274
1.0,0.01,00,14.5,H-R,2,0.16373254257917136,254
1.0,0.01,00,14.5,H-R,3,0.17317672533389827,206
1.0,0.01,00,14.5,H-R,4,0.1476025779934056,185
1.0,0.01,00,14.5,H-R,5,0.10293498358126407,92
1.0,0.01,00,14.5,H-R,6,0.08500980756077214,68
1.0,0.01,00,14.5,F070W-F200W,1,0.4531929824561409,231
1.0,0.01,00,14.5,F070W-F200W,2,0.41791489361702006,189
1.0,0.01,00,14.5,F070W-F200W,3,0.43516129032258277,250
1.0,0.01,00,14.5,F070W-F200W,4,0.3081842105263224,152
1.0,0.01,00,14.5,F070W-F200W,5,0.33634146341463556,166
1.0,0.01,00,14.5,F070W-F200W,6,0.31238888888888816,144
1.0,0.01,00,15.0,H-R,1,0.1841136778659347,271
1.0,0.01,00,15.0,H-R,2,0.16566222566044853,258
1.0,0.01,00,15.0,H-R,3,0.16974691919329454,204
1.0,0.01,00,15.0,H-R,4,0.14584238679710904,184
1.0,0.01,00,15.0,H-R,5,0.10489469160231502,94
1.0,0.01,00,15.0,H-R,6,0.08270063925544013,68
1.0,0.01,00,15.0,F070W-F200W,1,0.44670689655172424,232
1.0,0.01,00,15.0,F070W-F200W,2,0.39758695652173515,186
1.0,0.01,00,15.0,F070W-F200W,3,0.4357187499999977,256
1.0,0.01,00,15.0,F070W-F200W,4,0.3003611111111084,147
1.0,0.01,00,15.0,F070W-F200W,5,0.33147500000000285,163
1.0,0.01,00,15.0,F070W-F200W,6,0.314685714285714,142
1.0,0.01,00,15.5,H-R,1,0.18109526243381135,269
1.0,0.01,00,15.5,H-R,2,0.16432566177242802,260
1.0,0.01,00,15.5,H-R,3,0.16697484201816248,201
1.0,0.01,00,15.5,H-R,4,0.1447850247509228,187
1.0,0.01,00,15.5,H-R,5,0.10467323067487433,96
1.0,0.01,00,15.5,H-R,6,0.0797307650639516,68
1.0,0.01,00,15.5,F070W-F200W,1,0.4413103448275848,232
1.0,0.01,00,15.5,F070W-F200W,2,0.39043478260869513,185
1.0,0.01,00,15.5,F070W-F200W,3,0.4383593749999992,259
1.0,0.01,00,15.5,F070W-F200W,4,0.2837142857142876,141
1.0,0.01,00,15.5,F070W-F200W,5,0.321390243902437,164
1.0,0.01,00,15.5,F070W-F200W,6,0.2973142857142843,143
1.0,0.01,00,16.0,H-R,1,0.18142920147877173,268
1.0,0.01,00,16.0,H-R,2,0.16396680420155496,260
1.0,0.01,00,16.0,H-R,3,0.16686883021639476,199
1.0,0.01,00,16.0,H-R,4,0.1424380775706866,186
1.0,0.01,00,16.0,H-R,5,0.10492208607046538,98
1.0,0.01,00,16.0,H-R,6,0.08270289976368672,70
1.0,0.01,00,16.0,F070W-F200W,1,0.4419661016949128,237
1.0,0.01,00,16.0,F070W-F200W,2,0.3681136363636366,179
1.0,0.01,00,16.0,F070W-F200W,3,0.42707812499999953,256
1.0,0.01,00,16.0,F070W-F200W,4,0.2734705882352948,139
1.0,0.01,00,16.0,F070W-F200W,5,0.3170975609756095,165
1.0,0.01,00,16.0,F070W-F200W,6,0.2881142857142809,140
1.0,0.01,00,16.5,H-R,1,0.17968879083311995,264
1.0,0.01,00,16.5,H-R,2,0.16524705994789546,264
1.0,0.01,00,16.5,H-R,3,0.16216124681884758,195
1.0,0.01,00,16.5,H-R,4,0.1406049069529045,189
1.0,0.01,00,16.5,H-R,5,0.10251197816212398,100
1.0,0.01,00,16.5,H-R,6,0.08336279335998631,71
1.0,0.01,00,16.5,F070W-F200W,1,0.44367796610169385,237
1.0,0.01,00,16.5,F070W-F200W,2,0.35608888888888934,181
1.0,0.01,00,16.5,F070W-F200W,3,0.41714285714285637,252
1.0,0.01,00,16.5,F070W-F200W,4,0.2619411764705877,136
1.0,0.01,00,16.5,F070W-F200W,5,0.3083902439024371,165
1.0,0.01,00,16.5,F070W-F200W,6,0.2813428571428602,140
1.0,0.01,00,17.0,H-R,1,0.17905395303799576,263
1.0,0.01,00,17.0,H-R,2,0.16259573268518257,260
1.0,0.01,00,17.0,H-R,3,0.16445836292920424,195
1.0,0.01,00,17.0,H-R,4,0.14094772080027718,192
1.0,0.01,00,17.0,H-R,5,0.10121945960840883,101
1.0,0.01,00,17.0,H-R,6,0.07772507837664167,72
1.0,0.01,00,17.0,F070W-F200W,1,0.43798245614035025,230
1.0,0.01,00,17.0,F070W-F200W,2,0.35347826086956324,186
1.0,0.01,00,17.0,F070W-F200W,3,0.40498360655737997,245
1.0,0.01,00,17.0,F070W-F200W,4,0.2547352941176477,137
1.0,0.01,00,17.0,F070W-F200W,5,0.2978292682926824,164
1.0,0.01,00,17.0,F070W-F200W,6,0.2772058823529431,138
1.0,0.01,00,17.5,H-R,1,0.17695112134673763,261
1.0,0.01,00,17.5,H-R,2,0.16270025401734634,261
1.0,0.01,00,17.5,H-R,3,0.16237790570437838,194
1.0,0.01,00,17.5,H-R,4,0.13882430131918766,193
1.0,0.01,00,17.5,H-R,5,0.10032519763141434,102
1.0,0.01,00,17.5,H-R,6,0.07813131325382416,72
1.0,0.01,00,17.5,F070W-F200W,1,0.44022807017543997,229
1.0,0.01,00,17.5,F070W-F200W,2,0.35823913043478584,187
1.0,0.01,00,17.5,F070W-F200W,3,0.40128333333333543,243
1.0,0.01,00,17.5,F070W-F200W,4,0.24460606060605805,132
1.0,0.01,00,17.5,F070W-F200W,5,0.29370731707317255,164
1.0,0.01,00,17.5,F070W-F200W,6,0.2737058823529388,137
1.0,0.01,00,18.0,H-R,1,0.1774547465195493,261
1.0,0.01,00,18.0,H-R,2,0.16252448339692283,259
1.0,0.01,00,18.0,H-R,3,0.16033805043509775,189
1.0,0.01,00,18.0,H-R,4,0.14133485367376863,197
1.0,0.01,00,18.0,H-R,5,0.10467031779921054,105
1.0,0.01,00,18.0,H-R,6,0.07955481361785144,74
1.0,0.01,00,18.0,F070W-F200W,1,0.4275272727272732,222
1.0,0.01,00,18.0,F070W-F200W,2,0.3731458333333322,195
1.0,0.01,00,18.0,F070W-F200W,3,0.4067166666666697,243
1.0,0.01,00,18.0,F070W-F200W,4,0.22912903225806858,124
1.0,0.01,00,18.0,F070W-F200W,5,0.2945121951219516,166
1.0,0.01,00,18.0,F070W-F200W,6,0.26969696969696777,133
1.0,0.01,00,18.5,H-R,1,0.17834306687987822,261
1.0,0.01,00,18.5,H-R,2,0.16129990725636145,258
1.0,0.01,00,18.5,H-R,3,0.16004785668184063,187
1.0,0.01,00,18.5,H-R,4,0.14309838249609386,199
1.0,0.01,00,18.5,H-R,5,0.10686424892771851,106
1.0,0.01,00,18.5,H-R,6,0.0787596054820976,74
1.0,0.01,00,18.5,F070W-F200W,1,0.44159259259259365,218
1.0,0.01,00,18.5,F070W-F200W,2,0.38235416666666566,193
1.0,0.01,00,18.5,F070W-F200W,3,0.41578688524590035,245
1.0,0.01,00,18.5,F070W-F200W,4,0.22741379310344811,119
1.0,0.01,00,18.5,F070W-F200W,5,0.2914878048780487,165
1.0,0.01,00,18.5,F070W-F200W,6,0.2697575757575823,133
1.0,0.01,00,19.0,H-R,1,0.17913890373728392,261
1.0,0.01,00,19.0,H-R,2,0.15964879333261894,256
1.0,0.01,00,19.0,H-R,3,0.15759339059775024,186
1.0,0.01,00,19.0,H-R,4,0.14140215702764514,199
1.0,0.01,00,19.0,H-R,5,0.10751267878285087,109
1.0,0.01,00,19.0,H-R,6,0.07815423735832616,74
1.0,0.01,00,19.0,F070W-F200W,1,0.44483333333332986,217
1.0,0.01,00,19.0,F070W-F200W,2,0.3898775510204082,199
1.0,0.01,00,19.0,F070W-F200W,3,0.4016440677966102,236
1.0,0.01,00,19.0,F070W-F200W,4,0.224413793103448,119
1.0,0.01,00,19.0,F070W-F200W,5,0.2877073170731723,164
1.0,0.01,00,19.0,F070W-F200W,6,0.2640909090909105,132
1.0,0.01,00,19.5,H-R,1,0.17779166470642505,260
1.0,0.01,00,19.5,H-R,2,0.15889440934292187,254
1.0,0.01,00,19.5,H-R,3,0.15621593092756725,185
1.0,0.01,00,19.5,H-R,4,0.14099992002325257,202
1.0,0.01,00,19.5,H-R,5,0.10659184272429356,110
1.0,0.01,00,19.5,H-R,6,0.07619307870095415,75
1.0,0.01,00,19.5,F070W-F200W,1,0.4292641509433963,212
1.0,0.01,00,19.5,F070W-F200W,2,0.3779795918367377,197
1.0,0.01,00,19.5,F070W-F200W,3,0.4029661016949131,237
1.0,0.01,00,19.5,F070W-F200W,4,0.2199999999999971,118
1.0,0.01,00,19.5,F070W-F200W,5,0.28259999999999863,162
1.0,0.01,00,19.5,F070W-F200W,6,0.25041935483871036,127
1.0,0.01,00,20.0,H-R,1,0.17627280584257643,257
1.0,0.01,00,20.0,H-R,2,0.15919263481225654,254
1.0,0.01,00,20.0,H-R,3,0.15894247361758862,187
1.0,0.01,00,20.0,H-R,4,0.13966668492592782,199
1.0,0.01,00,20.0,H-R,5,0.11113333881698839,114
1.0,0.01,00,20.0,H-R,6,0.07596697299463928,75
1.0,0.01,00,20.0,F070W-F200W,1,0.4357169811320798,212
1.0,0.01,00,20.0,F070W-F200W,2,0.3740416666666686,195
1.0,0.01,00,20.0,F070W-F200W,3,0.40055172413793194,235
1.0,0.01,00,20.0,F070W-F200W,4,0.2181034482758637,117
1.0,0.01,00,20.0,F070W-F200W,5,0.2758749999999992,161
1.0,0.01,00,20.0,F070W-F200W,6,0.2451935483871015,127
1.0,0.03,00,1.0,H-R,1,0.14394198005549352,210
1.0,0.03,00,1.0,H-R,2,0.09664110695130745,148
1.0,0.03,00,1.0,H-R,3,0.07104703612399821,134
1.0,0.03,00,1.0,H-R,4,0.06409735885974166,126
1.0,0.03,00,1.0,H-R,5,0.0642026115412187,75
1.0,0.03,00,1.0,H-R,6,0.055719300922177584,89
1.0,0.03,00,1.0,F070W-F200W,1,0.1238095238095216,84
1.0,0.03,00,1.0,F070W-F200W,2,0.11284615384615293,52
1.0,0.03,00,1.0,F070W-F200W,3,0.13496153846153547,104
1.0,0.03,00,1.0,F070W-F200W,4,0.2315581395348829,172
